step,lr,train_loss,val_loss,tokens_per_sec
10470,3.000e-04,3.0645,,
10471,3.000e-04,3.0050,,
10472,3.000e-04,3.0299,,
10473,3.000e-04,2.9816,,
10474,3.000e-04,3.0220,,
10475,3.000e-04,2.9912,,
10476,3.000e-04,3.0489,,
10477,3.000e-04,3.0576,,
10478,3.000e-04,3.0166,,
10479,3.000e-04,3.0931,,
10480,3.000e-04,3.0424,,
10481,3.000e-04,3.0141,,
10482,3.000e-04,3.0206,,
10483,3.000e-04,3.0325,,
10484,3.000e-04,3.0210,,
10485,3.000e-04,3.0337,,
10486,3.000e-04,3.0292,,
10487,3.000e-04,3.0389,,
10488,3.000e-04,3.0671,,
10489,3.000e-04,2.9833,,
10490,3.000e-04,2.9888,,
10491,3.000e-04,2.9970,,
10492,3.000e-04,3.0705,,
10493,3.000e-04,2.9782,,
10494,3.000e-04,3.0368,,
10495,3.000e-04,2.9754,,
10496,3.000e-04,3.0315,,
10497,3.000e-04,3.0029,,
10498,3.000e-04,3.0130,,
10499,3.000e-04,3.0058,,
10500,3.000e-04,3.0259,3.0340359091758726,
10501,3.000e-04,3.0572,,
10502,3.000e-04,2.9870,,
10503,3.000e-04,3.0555,,
10504,3.000e-04,3.0188,,
10505,3.000e-04,3.0020,,
10506,3.000e-04,3.0166,,
10507,3.000e-04,3.0273,,
10508,3.000e-04,3.0133,,
10509,3.000e-04,3.0487,,
10510,3.000e-04,3.0601,,
10511,3.000e-04,3.0092,,
10512,3.000e-04,3.0631,,
10513,3.000e-04,3.0123,,
10514,3.000e-04,3.0675,,
10515,3.000e-04,3.0103,,
10516,3.000e-04,3.0429,,
10517,3.000e-04,3.0578,,
10518,3.000e-04,2.9678,,
10519,3.000e-04,3.0054,,
10520,3.000e-04,3.0232,,
10521,3.000e-04,3.0146,,
10522,3.000e-04,3.0083,,
10523,3.000e-04,3.0459,,
10524,3.000e-04,3.0072,,
10525,3.000e-04,2.9989,,
10526,3.000e-04,3.0408,,
10527,3.000e-04,3.0100,,
10528,3.000e-04,3.0290,,
10529,3.000e-04,2.9955,,
10530,3.000e-04,2.9644,,
10531,3.000e-04,3.0256,,
10532,3.000e-04,3.0375,,
10533,3.000e-04,3.0426,,
10534,3.000e-04,2.9564,,
10535,3.000e-04,2.9763,,
10536,3.000e-04,3.0307,,
10537,3.000e-04,3.0638,,
10538,3.000e-04,3.0225,,
10539,3.000e-04,3.0247,,
10540,3.000e-04,3.0352,,
10541,3.000e-04,3.0179,,
10542,3.000e-04,3.0346,,
10543,3.000e-04,3.0194,,
10544,3.000e-04,3.0315,,
10545,3.000e-04,3.0229,,
10546,3.000e-04,3.0393,,
10547,3.000e-04,3.0075,,
10548,3.000e-04,2.9892,,
10549,3.000e-04,3.0280,,
10550,3.000e-04,3.0668,,
10551,3.000e-04,3.0494,,
10552,3.000e-04,3.0310,,
10553,3.000e-04,2.9865,,
10554,3.000e-04,3.0286,,
10555,3.000e-04,3.0104,,
10556,3.000e-04,3.0533,,
10557,3.000e-04,3.0167,,
10558,3.000e-04,3.0521,,
10559,3.000e-04,3.0446,,
10560,3.000e-04,3.0126,,
10561,3.000e-04,2.9712,,
10562,3.000e-04,3.0327,,
10563,3.000e-04,2.9992,,
10564,3.000e-04,3.0507,,
10565,3.000e-04,3.0581,,
10566,3.000e-04,3.0049,,
10567,3.000e-04,3.0248,,
10568,3.000e-04,3.0220,,
10569,3.000e-04,2.9658,,
10570,3.000e-04,2.9942,,
10571,3.000e-04,3.0193,,
10572,3.000e-04,3.0387,,
10573,3.000e-04,3.0171,,
10574,3.000e-04,3.0409,,
10575,3.000e-04,3.0283,,
10576,3.000e-04,3.0635,,
10577,3.000e-04,2.9874,,
10578,3.000e-04,2.9865,,
10579,3.000e-04,3.0345,,
10580,3.000e-04,3.0339,,
10581,3.000e-04,3.0596,,
10582,3.000e-04,2.9913,,
10583,3.000e-04,3.0074,,
10584,3.000e-04,3.0068,,
10585,3.000e-04,3.0489,,
10586,3.000e-04,3.0234,,
10587,3.000e-04,2.9541,,
10588,3.000e-04,3.0076,,
10589,3.000e-04,3.0523,,
10590,3.000e-04,3.0040,,
10591,3.000e-04,3.0448,,
10592,3.000e-04,2.9827,,
10593,3.000e-04,3.0250,,
10594,3.000e-04,3.0217,,
10595,3.000e-04,3.0038,,
10596,3.000e-04,3.0032,,
10597,3.000e-04,3.0118,,
10598,3.000e-04,3.0163,,
10599,3.000e-04,3.0424,,
10600,3.000e-04,3.0488,3.0289795756340028,
10601,3.000e-04,3.0142,,
10602,3.000e-04,3.0250,,
10603,3.000e-04,3.0297,,
10604,3.000e-04,3.0578,,
10605,3.000e-04,3.0211,,
10606,3.000e-04,2.9967,,
10607,3.000e-04,3.0056,,
10608,3.000e-04,3.0069,,
10609,3.000e-04,3.0354,,
10610,3.000e-04,3.0016,,
10611,3.000e-04,3.0027,,
10612,3.000e-04,3.0255,,
10613,3.000e-04,3.0273,,
10614,3.000e-04,3.0051,,
10615,3.000e-04,3.0005,,
10616,3.000e-04,3.0297,,
10617,3.000e-04,3.0135,,
10618,3.000e-04,3.0076,,
10619,3.000e-04,3.0140,,
10620,3.000e-04,3.0686,,
10621,3.000e-04,3.0609,,
10622,3.000e-04,3.0080,,
10623,3.000e-04,3.0578,,
10624,3.000e-04,2.9866,,
10625,3.000e-04,3.0175,,
10626,3.000e-04,2.9965,,
10627,3.000e-04,3.0344,,
10628,3.000e-04,3.0160,,
10629,3.000e-04,2.9795,,
10630,3.000e-04,3.0654,,
10631,3.000e-04,3.0321,,
10632,3.000e-04,3.0510,,
10633,3.000e-04,3.0325,,
10634,3.000e-04,3.0276,,
10635,3.000e-04,3.0679,,
10636,3.000e-04,2.9988,,
10637,3.000e-04,2.9769,,
10638,3.000e-04,3.0321,,
10639,3.000e-04,3.0120,,
10640,3.000e-04,2.9875,,
10641,3.000e-04,3.0114,,
10642,3.000e-04,3.0412,,
10643,3.000e-04,3.0166,,
10644,3.000e-04,3.0067,,
10645,3.000e-04,3.0103,,
10646,3.000e-04,3.0119,,
10647,3.000e-04,3.0162,,
10648,3.000e-04,3.0285,,
10649,3.000e-04,3.0375,,
10650,3.000e-04,3.0373,,
10651,3.000e-04,2.9772,,
10652,3.000e-04,3.0540,,
10653,3.000e-04,3.0319,,
10654,3.000e-04,3.0278,,
10655,3.000e-04,3.0390,,
10656,3.000e-04,3.0096,,
10657,3.000e-04,3.0023,,
10658,3.000e-04,3.0489,,
10659,3.000e-04,3.0305,,
10660,3.000e-04,3.0246,,
10661,3.000e-04,3.0435,,
10662,3.000e-04,3.0296,,
10663,3.000e-04,3.0113,,
10664,3.000e-04,3.0497,,
10665,3.000e-04,3.0157,,
10666,3.000e-04,3.0093,,
10667,3.000e-04,3.0529,,
10668,3.000e-04,3.0313,,
10669,3.000e-04,3.0023,,
10670,3.000e-04,3.0359,,
10671,3.000e-04,2.9901,,
10672,3.000e-04,3.0627,,
10673,3.000e-04,3.0507,,
10674,3.000e-04,2.9781,,
10675,3.000e-04,2.9818,,
10676,3.000e-04,3.0065,,
10677,3.000e-04,3.0505,,
10678,3.000e-04,3.0231,,
10679,3.000e-04,3.0226,,
10680,3.000e-04,3.0670,,
10681,3.000e-04,3.0390,,
10682,3.000e-04,3.0263,,
10683,3.000e-04,3.0418,,
10684,3.000e-04,2.9989,,
10685,3.000e-04,2.9936,,
10686,3.000e-04,3.0203,,
10687,3.000e-04,3.0134,,
10688,3.000e-04,3.0680,,
10689,3.000e-04,3.0381,,
10690,3.000e-04,3.0159,,
10691,3.000e-04,3.0571,,
10692,3.000e-04,3.0370,,
10693,3.000e-04,3.0196,,
10694,3.000e-04,3.0432,,
10695,3.000e-04,3.0127,,
10696,3.000e-04,2.9887,,
10697,3.000e-04,3.0450,,
10698,3.000e-04,3.0143,,
10699,3.000e-04,2.9889,,
10700,3.000e-04,3.0052,2.968544125556946,
10701,3.000e-04,2.9887,,
10702,3.000e-04,3.0343,,
10703,3.000e-04,3.0375,,
10704,3.000e-04,2.9466,,
10705,3.000e-04,3.0446,,
10706,3.000e-04,2.9874,,
10707,3.000e-04,2.9924,,
10708,3.000e-04,3.0041,,
10709,3.000e-04,3.0045,,
10710,3.000e-04,3.0239,,
10711,3.000e-04,3.0210,,
10712,3.000e-04,3.0426,,
10713,3.000e-04,3.0028,,
10714,3.000e-04,2.9981,,
10715,3.000e-04,3.0468,,
10716,3.000e-04,3.0247,,
10717,3.000e-04,3.0127,,
10718,3.000e-04,3.0061,,
10719,3.000e-04,2.9945,,
10720,3.000e-04,3.0449,,
10721,3.000e-04,2.9943,,
10722,3.000e-04,2.9888,,
10723,3.000e-04,3.0059,,
10724,3.000e-04,2.9891,,
10725,3.000e-04,3.0365,,
10726,3.000e-04,3.0026,,
10727,3.000e-04,3.0155,,
10728,3.000e-04,2.9855,,
10729,3.000e-04,3.0451,,
10730,3.000e-04,3.0200,,
10731,3.000e-04,2.9834,,
10732,3.000e-04,3.0016,,
10733,3.000e-04,3.0779,,
10734,3.000e-04,3.0253,,
10735,3.000e-04,3.0166,,
10736,3.000e-04,2.9904,,
10737,3.000e-04,3.0146,,
10738,3.000e-04,2.9970,,
10739,3.000e-04,3.0239,,
10740,3.000e-04,3.0627,,
10741,3.000e-04,3.0125,,
10742,3.000e-04,3.0125,,
10743,3.000e-04,3.0449,,
10744,3.000e-04,2.9695,,
10745,3.000e-04,3.0189,,
10746,3.000e-04,3.0446,,
10747,3.000e-04,3.0167,,
10748,3.000e-04,2.9842,,
10749,3.000e-04,3.0120,,
10750,3.000e-04,3.0214,,
10751,3.000e-04,3.0349,,
10752,3.000e-04,3.0076,,
10753,3.000e-04,3.0187,,
10754,3.000e-04,3.0102,,
10755,3.000e-04,3.0012,,
10756,3.000e-04,3.0144,,
10757,3.000e-04,3.0203,,
10758,3.000e-04,3.0054,,
10759,3.000e-04,3.0181,,
10760,3.000e-04,3.0035,,
10761,3.000e-04,2.9475,,
10762,3.000e-04,3.0026,,
10763,3.000e-04,3.0016,,
10764,3.000e-04,2.9722,,
10765,3.000e-04,3.0255,,
10766,3.000e-04,2.9873,,
10767,3.000e-04,3.0373,,
10768,3.000e-04,2.9982,,
10769,3.000e-04,3.0432,,
10770,3.000e-04,3.0362,,
10771,3.000e-04,3.0054,,
10772,3.000e-04,3.0328,,
10773,3.000e-04,3.0416,,
10774,3.000e-04,3.0400,,
10775,3.000e-04,2.9904,,
10776,3.000e-04,3.0232,,
10777,3.000e-04,3.0712,,
10778,3.000e-04,3.0415,,
10779,3.000e-04,3.0235,,
10780,3.000e-04,2.9847,,
10781,3.000e-04,3.0376,,
10782,3.000e-04,3.0230,,
10783,3.000e-04,2.9922,,
10784,3.000e-04,3.0202,,
10785,3.000e-04,3.0708,,
10786,3.000e-04,3.0097,,
10787,3.000e-04,3.0632,,
10788,3.000e-04,3.0276,,
10789,3.000e-04,3.0166,,
10790,3.000e-04,3.0393,,
10791,3.000e-04,3.0520,,
10792,3.000e-04,3.0729,,
10793,3.000e-04,2.9947,,
10794,3.000e-04,2.9994,,
10795,3.000e-04,3.0261,,
10796,3.000e-04,3.0120,,
10797,3.000e-04,3.0159,,
10798,3.000e-04,3.0627,,
10799,3.000e-04,3.0506,,
10800,3.000e-04,2.9958,2.9856152296066285,
10801,3.000e-04,2.9750,,
10802,3.000e-04,3.0389,,
10803,3.000e-04,3.0180,,
10804,3.000e-04,2.9994,,
10805,3.000e-04,3.0326,,
10806,3.000e-04,2.9761,,
10807,3.000e-04,3.0225,,
10808,3.000e-04,3.0161,,
10809,3.000e-04,3.0118,,
10810,3.000e-04,3.0443,,
10811,3.000e-04,3.0229,,
10812,3.000e-04,3.0422,,
10813,3.000e-04,3.0259,,
10814,3.000e-04,3.0096,,
10815,3.000e-04,3.0195,,
10816,3.000e-04,3.0447,,
10817,3.000e-04,3.0417,,
10818,3.000e-04,3.0073,,
10819,3.000e-04,2.9806,,
10820,3.000e-04,2.9887,,
10821,3.000e-04,3.0435,,
10822,3.000e-04,2.9864,,
10823,3.000e-04,3.0027,,
10824,3.000e-04,3.0439,,
10825,3.000e-04,2.9991,,
10826,3.000e-04,2.9927,,
10827,3.000e-04,2.9883,,
10828,3.000e-04,3.0387,,
10829,3.000e-04,3.0472,,
10830,3.000e-04,3.0092,,
10831,3.000e-04,3.0353,,
10832,3.000e-04,3.0074,,
10833,3.000e-04,3.0140,,
10834,3.000e-04,3.0450,,
10835,3.000e-04,3.0297,,
10836,3.000e-04,2.9982,,
10837,3.000e-04,3.0149,,
10838,3.000e-04,3.0078,,
10839,3.000e-04,3.0139,,
10840,3.000e-04,3.0030,,
10841,3.000e-04,2.9625,,
10842,3.000e-04,3.0789,,
10843,3.000e-04,3.0097,,
10844,3.000e-04,2.9994,,
10845,3.000e-04,2.9892,,
10846,3.000e-04,3.0276,,
10847,3.000e-04,3.0049,,
10848,3.000e-04,3.0167,,
10849,3.000e-04,3.0365,,
10850,3.000e-04,2.9923,,
10851,3.000e-04,2.9907,,
10852,3.000e-04,3.0083,,
10853,3.000e-04,2.9980,,
10854,3.000e-04,3.0486,,
10855,3.000e-04,3.0304,,
10856,3.000e-04,3.0217,,
10857,3.000e-04,3.0196,,
10858,3.000e-04,3.0377,,
10859,3.000e-04,3.0426,,
10860,3.000e-04,3.0441,,
10861,3.000e-04,2.9826,,
10862,3.000e-04,3.0249,,
10863,3.000e-04,3.0098,,
10864,3.000e-04,3.0191,,
10865,3.000e-04,3.0067,,
10866,3.000e-04,3.0327,,
10867,3.000e-04,3.0268,,
10868,3.000e-04,2.9806,,
10869,3.000e-04,3.0520,,
10870,3.000e-04,3.0107,,
10871,3.000e-04,3.0104,,
10872,3.000e-04,3.0181,,
10873,3.000e-04,3.0016,,
10874,3.000e-04,3.0282,,
10875,3.000e-04,3.0375,,
10876,3.000e-04,2.9885,,
10877,3.000e-04,2.9862,,
10878,3.000e-04,3.0089,,
10879,3.000e-04,2.9799,,
10880,3.000e-04,3.0454,,
10881,3.000e-04,3.0521,,
10882,3.000e-04,2.9466,,
10883,3.000e-04,3.0352,,
10884,3.000e-04,3.0032,,
10885,3.000e-04,3.0084,,
10886,3.000e-04,3.0384,,
10887,3.000e-04,3.0505,,
10888,3.000e-04,3.0258,,
10889,3.000e-04,3.0317,,
10890,3.000e-04,3.0401,,
10891,3.000e-04,3.0411,,
10892,3.000e-04,3.0387,,
10893,3.000e-04,3.0248,,
10894,3.000e-04,3.0043,,
10895,3.000e-04,3.0196,,
10896,3.000e-04,2.9909,,
10897,3.000e-04,2.9783,,
10898,3.000e-04,3.0268,,
10899,3.000e-04,2.9964,,
10900,3.000e-04,3.0320,2.996022355556488,
10901,3.000e-04,3.0339,,
10902,3.000e-04,3.0288,,
10903,3.000e-04,3.0424,,
10904,3.000e-04,3.0150,,
10905,3.000e-04,3.0027,,
10906,3.000e-04,2.9838,,
10907,3.000e-04,2.9980,,
10908,3.000e-04,3.0451,,
10909,3.000e-04,3.0384,,
10910,3.000e-04,3.0526,,
10911,3.000e-04,2.9984,,
10912,3.000e-04,2.9769,,
10913,3.000e-04,2.9990,,
10914,3.000e-04,2.9973,,
10915,3.000e-04,3.0035,,
10916,3.000e-04,3.0412,,
10917,3.000e-04,2.9848,,
10918,3.000e-04,3.0296,,
10919,3.000e-04,2.9896,,
10920,3.000e-04,3.0264,,
10921,3.000e-04,3.0135,,
10922,3.000e-04,3.0285,,
10923,3.000e-04,3.0203,,
10924,3.000e-04,3.0104,,
10925,3.000e-04,3.0525,,
10926,3.000e-04,3.0293,,
10927,3.000e-04,3.0397,,
10928,3.000e-04,3.0248,,
10929,3.000e-04,3.0178,,
10930,3.000e-04,3.0520,,
10931,3.000e-04,3.0132,,
10932,3.000e-04,2.9896,,
10933,3.000e-04,3.0262,,
10934,3.000e-04,3.0035,,
10935,3.000e-04,3.0380,,
10936,3.000e-04,3.0042,,
10937,3.000e-04,2.9996,,
10938,3.000e-04,3.0082,,
10939,3.000e-04,3.0252,,
10940,3.000e-04,3.0348,,
10941,3.000e-04,3.0154,,
10942,3.000e-04,3.0386,,
10943,3.000e-04,3.0044,,
10944,3.000e-04,2.9981,,
10945,3.000e-04,2.9619,,
10946,3.000e-04,3.0258,,
10947,3.000e-04,2.9998,,
10948,3.000e-04,3.0144,,
10949,3.000e-04,3.0693,,
10950,3.000e-04,3.0355,,
10951,3.000e-04,2.9857,,
10952,3.000e-04,3.0232,,
10953,3.000e-04,2.9841,,
10954,3.000e-04,3.0227,,
10955,3.000e-04,3.0383,,
10956,3.000e-04,3.0436,,
10957,3.000e-04,3.0351,,
10958,3.000e-04,3.0452,,
10959,3.000e-04,3.0358,,
10960,3.000e-04,2.9872,,
10961,3.000e-04,3.0358,,
10962,3.000e-04,3.0300,,
10963,3.000e-04,2.9634,,
10964,3.000e-04,2.9843,,
10965,3.000e-04,2.9855,,
10966,3.000e-04,2.9917,,
10967,3.000e-04,3.0114,,
10968,3.000e-04,2.9820,,
10969,3.000e-04,3.0131,,
10970,3.000e-04,3.0099,,
10971,3.000e-04,2.9844,,
10972,3.000e-04,3.0179,,
10973,3.000e-04,3.0317,,
10974,3.000e-04,3.0378,,
10975,3.000e-04,3.0220,,
10976,3.000e-04,3.0426,,
10977,3.000e-04,2.9982,,
10978,3.000e-04,3.0222,,
10979,3.000e-04,3.0020,,
10980,3.000e-04,3.0044,,
10981,3.000e-04,2.9897,,
10982,3.000e-04,3.0188,,
10983,3.000e-04,3.0122,,
10984,3.000e-04,2.9768,,
10985,3.000e-04,2.9871,,
10986,3.000e-04,3.0570,,
10987,3.000e-04,3.0176,,
10988,3.000e-04,3.0021,,
10989,3.000e-04,3.0199,,
10990,3.000e-04,3.0011,,
10991,3.000e-04,3.0064,,
10992,3.000e-04,3.0394,,
10993,3.000e-04,2.9633,,
10994,3.000e-04,3.0118,,
10995,3.000e-04,2.9693,,
10996,3.000e-04,3.0094,,
10997,3.000e-04,2.9903,,
10998,3.000e-04,2.9671,,
10999,3.000e-04,3.0160,,
11000,3.000e-04,3.0195,2.9802059054374697,
11001,3.000e-04,3.0008,,
11002,3.000e-04,2.9887,,
11003,3.000e-04,2.9729,,
11004,3.000e-04,3.0140,,
11005,3.000e-04,3.0360,,
11006,3.000e-04,3.0162,,
11007,3.000e-04,2.9868,,
11008,3.000e-04,2.9938,,
11009,3.000e-04,3.0056,,
11010,3.000e-04,3.0246,,
11011,3.000e-04,3.0189,,
11012,3.000e-04,3.0149,,
11013,3.000e-04,3.0299,,
11014,3.000e-04,3.0254,,
11015,3.000e-04,2.9945,,
11016,3.000e-04,3.0660,,
11017,3.000e-04,2.9712,,
11018,3.000e-04,2.9831,,
11019,3.000e-04,3.0407,,
11020,3.000e-04,3.0200,,
11021,3.000e-04,3.0045,,
11022,3.000e-04,3.0204,,
11023,3.000e-04,2.9787,,
11024,3.000e-04,3.0099,,
11025,3.000e-04,3.0285,,
11026,3.000e-04,3.0302,,
11027,3.000e-04,3.0091,,
11028,3.000e-04,3.0185,,
11029,3.000e-04,3.0534,,
11030,3.000e-04,3.0379,,
11031,3.000e-04,3.0069,,
11032,3.000e-04,3.0030,,
11033,3.000e-04,2.9856,,
11034,3.000e-04,3.0143,,
11035,3.000e-04,3.0388,,
11036,3.000e-04,3.0594,,
11037,3.000e-04,2.9892,,
11038,3.000e-04,3.0249,,
11039,3.000e-04,3.0007,,
11040,3.000e-04,3.0229,,
11041,3.000e-04,3.0345,,
11042,3.000e-04,3.0097,,
11043,3.000e-04,3.0506,,
11044,3.000e-04,2.9988,,
11045,3.000e-04,3.0322,,
11046,3.000e-04,3.0111,,
11047,3.000e-04,3.0116,,
11048,3.000e-04,3.0157,,
11049,3.000e-04,3.0255,,
11050,3.000e-04,2.9787,,
11051,3.000e-04,2.9976,,
11052,3.000e-04,3.0680,,
11053,3.000e-04,2.9702,,
11054,3.000e-04,3.0166,,
11055,3.000e-04,3.0083,,
11056,3.000e-04,3.0579,,
11057,3.000e-04,3.0280,,
11058,3.000e-04,3.0040,,
11059,3.000e-04,3.0358,,
11060,3.000e-04,2.9961,,
11061,3.000e-04,3.0391,,
11062,3.000e-04,2.9941,,
11063,3.000e-04,3.0103,,
11064,3.000e-04,3.0255,,
11065,3.000e-04,2.9912,,
11066,3.000e-04,3.0199,,
11067,3.000e-04,2.9971,,
11068,3.000e-04,3.0281,,
11069,3.000e-04,3.0285,,
11070,3.000e-04,3.0087,,
11071,3.000e-04,3.0187,,
11072,3.000e-04,3.0270,,
11073,3.000e-04,2.9915,,
11074,3.000e-04,2.9996,,
11075,3.000e-04,2.9782,,
11076,3.000e-04,3.0264,,
11077,3.000e-04,3.0167,,
11078,3.000e-04,2.9853,,
11079,3.000e-04,3.0228,,
11080,3.000e-04,2.9873,,
11081,3.000e-04,3.0148,,
11082,3.000e-04,3.0142,,
11083,3.000e-04,3.0269,,
11084,3.000e-04,3.0706,,
11085,3.000e-04,2.9893,,
11086,3.000e-04,2.9659,,
11087,3.000e-04,2.9896,,
11088,3.000e-04,3.0073,,
11089,3.000e-04,3.0195,,
11090,3.000e-04,3.0181,,
11091,3.000e-04,2.9897,,
11092,3.000e-04,2.9927,,
11093,3.000e-04,3.0395,,
11094,3.000e-04,2.9921,,
11095,3.000e-04,3.0107,,
11096,3.000e-04,3.0411,,
11097,3.000e-04,3.0091,,
11098,3.000e-04,3.0181,,
11099,3.000e-04,3.0003,,
11100,3.000e-04,3.0281,2.8530091047286987,
11101,3.000e-04,3.0450,,
11102,3.000e-04,3.0050,,
11103,3.000e-04,2.9936,,
11104,3.000e-04,3.0576,,
11105,3.000e-04,2.9849,,
11106,3.000e-04,2.9814,,
11107,3.000e-04,3.0730,,
11108,3.000e-04,2.9802,,
11109,3.000e-04,3.0153,,
11110,3.000e-04,3.0573,,
11111,3.000e-04,3.0050,,
11112,3.000e-04,3.0155,,
11113,3.000e-04,3.0098,,
11114,3.000e-04,3.0090,,
11115,3.000e-04,2.9906,,
11116,3.000e-04,2.9730,,
11117,3.000e-04,3.0180,,
11118,3.000e-04,3.0490,,
11119,3.000e-04,3.0106,,
11120,3.000e-04,3.0017,,
11121,3.000e-04,2.9860,,
11122,3.000e-04,3.0247,,
11123,3.000e-04,2.9962,,
11124,3.000e-04,2.9931,,
11125,3.000e-04,3.0516,,
11126,3.000e-04,2.9967,,
11127,3.000e-04,3.0539,,
11128,3.000e-04,3.0354,,
11129,3.000e-04,3.0410,,
11130,3.000e-04,2.9892,,
11131,3.000e-04,3.0079,,
11132,3.000e-04,3.0128,,
11133,3.000e-04,3.0449,,
11134,3.000e-04,3.0021,,
11135,3.000e-04,2.9894,,
11136,3.000e-04,2.9890,,
11137,3.000e-04,3.0304,,
11138,3.000e-04,2.9978,,
11139,3.000e-04,3.0340,,
11140,3.000e-04,2.9828,,
11141,3.000e-04,3.0096,,
11142,3.000e-04,3.0041,,
11143,3.000e-04,3.0511,,
11144,3.000e-04,2.9785,,
11145,3.000e-04,2.9814,,
11146,3.000e-04,3.0528,,
11147,3.000e-04,3.0275,,
11148,3.000e-04,2.9874,,
11149,3.000e-04,3.0021,,
11150,3.000e-04,2.9819,,
11151,3.000e-04,2.9828,,
11152,3.000e-04,3.0255,,
11153,3.000e-04,3.0649,,
11154,3.000e-04,3.0811,,
11155,3.000e-04,3.0151,,
11156,3.000e-04,3.0046,,
11157,3.000e-04,3.0071,,
11158,3.000e-04,3.0106,,
11159,3.000e-04,3.0021,,
11160,3.000e-04,3.0136,,
11161,3.000e-04,3.0224,,
11162,3.000e-04,3.0000,,
11163,3.000e-04,3.0206,,
11164,3.000e-04,3.0372,,
11165,3.000e-04,2.9716,,
11166,3.000e-04,3.0098,,
11167,3.000e-04,3.0049,,
11168,3.000e-04,3.0414,,
11169,3.000e-04,3.0317,,
11170,3.000e-04,3.0000,,
11171,3.000e-04,2.9752,,
11172,3.000e-04,3.0081,,
11173,3.000e-04,3.0175,,
11174,3.000e-04,2.9953,,
11175,3.000e-04,3.0197,,
11176,3.000e-04,2.9918,,
11177,3.000e-04,3.0166,,
11178,3.000e-04,3.0134,,
11179,3.000e-04,3.0310,,
11180,3.000e-04,3.0080,,
11181,3.000e-04,3.0210,,
11182,3.000e-04,3.0106,,
11183,3.000e-04,3.0330,,
11184,3.000e-04,3.0397,,
11185,3.000e-04,2.9795,,
11186,3.000e-04,3.0212,,
11187,3.000e-04,3.0178,,
11188,3.000e-04,3.0241,,
11189,3.000e-04,3.0108,,
11190,3.000e-04,3.0092,,
11191,3.000e-04,2.9930,,
11192,3.000e-04,3.0089,,
11193,3.000e-04,3.0058,,
11194,3.000e-04,3.0034,,
11195,3.000e-04,2.9665,,
11196,3.000e-04,3.0095,,
11197,3.000e-04,3.0327,,
11198,3.000e-04,3.0188,,
11199,3.000e-04,3.0393,,
11200,3.000e-04,2.9876,2.9652308344841005,
11201,3.000e-04,3.0341,,
11202,3.000e-04,3.0075,,
11203,3.000e-04,2.9809,,
11204,3.000e-04,2.9884,,
11205,3.000e-04,2.9886,,
11206,3.000e-04,3.0087,,
11207,3.000e-04,3.0045,,
11208,3.000e-04,3.0230,,
11209,3.000e-04,3.0242,,
11210,3.000e-04,2.9822,,
11211,3.000e-04,2.9927,,
11212,3.000e-04,3.0242,,
11213,3.000e-04,2.9918,,
11214,3.000e-04,3.0092,,
11215,3.000e-04,3.0294,,
11216,3.000e-04,3.0206,,
11217,3.000e-04,3.0105,,
11218,3.000e-04,3.0363,,
11219,3.000e-04,3.0144,,
11220,3.000e-04,2.9897,,
11221,3.000e-04,3.0589,,
11222,3.000e-04,2.9918,,
11223,3.000e-04,2.9541,,
11224,3.000e-04,3.0081,,
11225,3.000e-04,2.9666,,
11226,3.000e-04,2.9951,,
11227,3.000e-04,3.0368,,
11228,3.000e-04,3.0087,,
11229,3.000e-04,3.0009,,
11230,3.000e-04,3.0195,,
11231,3.000e-04,3.0544,,
11232,3.000e-04,3.0310,,
11233,3.000e-04,2.9952,,
11234,3.000e-04,3.0422,,
11235,3.000e-04,3.0158,,
11236,3.000e-04,3.0217,,
11237,3.000e-04,3.0312,,
11238,3.000e-04,3.0105,,
11239,3.000e-04,3.0319,,
11240,3.000e-04,2.9996,,
11241,3.000e-04,3.0163,,
11242,3.000e-04,3.0042,,
11243,3.000e-04,3.0193,,
11244,3.000e-04,3.0072,,
11245,3.000e-04,2.9920,,
11246,3.000e-04,3.0120,,
11247,3.000e-04,3.0028,,
11248,3.000e-04,3.0012,,
11249,3.000e-04,2.9914,,
11250,3.000e-04,2.9934,,
11251,3.000e-04,3.0297,,
11252,3.000e-04,2.9640,,
11253,3.000e-04,3.0176,,
11254,3.000e-04,3.0618,,
11255,3.000e-04,3.0152,,
11256,3.000e-04,3.0322,,
11257,3.000e-04,2.9871,,
11258,3.000e-04,3.0386,,
11259,3.000e-04,2.9958,,
11260,3.000e-04,2.9565,,
11261,3.000e-04,3.0195,,
11262,3.000e-04,2.9881,,
11263,3.000e-04,3.0254,,
11264,3.000e-04,2.9993,,
11265,3.000e-04,3.0026,,
11266,3.000e-04,3.0079,,
11267,3.000e-04,2.9737,,
11268,3.000e-04,2.9762,,
11269,3.000e-04,3.0012,,
11270,3.000e-04,3.0013,,
11271,3.000e-04,2.9589,,
11272,3.000e-04,2.9882,,
11273,3.000e-04,2.9847,,
11274,3.000e-04,3.0329,,
11275,3.000e-04,2.9858,,
11276,3.000e-04,2.9952,,
11277,3.000e-04,3.0279,,
11278,3.000e-04,3.0529,,
11279,3.000e-04,3.0222,,
11280,3.000e-04,3.0068,,
11281,3.000e-04,3.0252,,
11282,3.000e-04,3.0137,,
11283,3.000e-04,3.0078,,
11284,3.000e-04,2.9933,,
11285,3.000e-04,3.0286,,
11286,3.000e-04,3.0566,,
11287,3.000e-04,3.0167,,
